Timestamp,RPM(rpm),Speed(km/h),CoolantTemp(C),IntakeTemp(C),MAP(kPa),BaroPressure(kPa),BoostPressure(bar),ThrottlePos(%),STFT(%),LTFT(%),MAF(g/s),O2_B1S1(V),O2_B1S2(V),TimingAdvance(deg),Voltage(V),EngineLoad(%),FuelStatus,AmbAirTemp(C),TFT(C)
2026-08-08 19:18:43.837,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:18:48.710,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:18:53.583,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:18:58.452,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:19:03.322,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:19:08.196,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:19:13.067,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:19:17.937,,,,,,,,,,,,,,,12.3,,N/A,,
2026-08-08 19:19:22.808,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:19:27.683,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:19:32.551,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:19:37.421,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:19:42.295,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:19:47.166,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:19:52.036,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:19:56.906,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:20:01.778,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:20:06.650,,,,,,,,,,,,,,,12.3,,N/A,,
2026-08-08 19:20:11.519,,,,,,,,,,,,,,,12.3,,N/A,,
2026-08-08 19:20:16.394,,,,,,,,,,,,,,,12.3,,N/A,,
2026-08-08 19:20:21.263,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:20:26.136,,,,,,,,,,,,,,,12.3,,N/A,,
2026-08-08 19:20:31.005,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:20:35.878,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:20:40.748,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:20:45.617,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:20:50.492,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:20:55.362,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:21:00.234,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:21:05.107,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:21:09.977,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:21:14.848,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:21:19.718,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:21:24.590,,,,,,,,,,,,,,,12.3,,N/A,,
2026-08-08 19:21:29.493,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:21:34.365,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:21:39.235,,,,,,,,,,,,,,,12.3,,N/A,,
2026-08-08 19:21:44.108,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:21:48.977,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:21:53.849,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:21:58.721,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:22:03.591,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:22:08.467,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:22:13.336,,,,,,,,,,,,,,,12.3,,N/A,,
2026-08-08 19:22:18.207,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:22:23.082,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:22:27.951,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:22:32.822,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:22:37.695,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:22:42.564,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:22:47.434,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:22:52.307,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:22:57.180,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:23:02.055,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:23:06.919,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:23:11.792,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:23:16.664,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:23:21.535,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:23:26.406,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:23:31.276,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:23:36.151,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:23:41.020,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:23:45.892,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:23:50.764,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:23:55.631,,,,,,,,,,,,,,,12.3,,N/A,,
2026-08-08 19:24:00.506,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:24:05.378,,,,,,,,,,,,,,,12.3,,N/A,,
2026-08-08 19:24:10.247,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:24:15.117,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:24:19.990,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:24:24.863,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:24:29.730,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:24:34.604,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:24:39.475,,,,,,,,,,,,,,,12.3,,N/A,,
2026-08-08 19:24:44.348,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:24:49.218,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:24:54.094,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:24:58.960,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:25:03.832,,,,,,,,,,,,,,0.0,12.2,0.0,N/A,31.0,46
2026-08-08 19:25:07.822,0.0,0.0,71.0,39.0,59.0,99.0,-0.4,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.1,0.0,N/A,31.0,46
2026-08-08 19:25:09.518,0.0,0.0,71.0,40.0,58.0,99.0,-0.41,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.1,0.0,N/A,31.0,46
2026-08-08 19:25:11.227,0.0,0.0,72.0,40.0,59.0,99.0,-0.4,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.1,0.0,N/A,31.0,46
2026-08-08 19:25:12.934,0.0,0.0,71.0,40.0,59.0,99.0,-0.4,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.1,0.0,N/A,31.0,46
2026-08-08 19:25:14.645,0.0,0.0,71.0,40.0,59.0,99.0,-0.4,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.1,0.0,N/A,31.0,46
2026-08-08 19:25:16.354,0.0,0.0,71.0,40.0,59.0,99.0,-0.4,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.1,0.0,N/A,31.0,46
2026-08-08 19:25:18.061,0.0,0.0,71.0,40.0,59.0,99.0,-0.4,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.1,0.0,N/A,31.0,46
2026-08-08 19:25:19.753,0.0,0.0,72.0,40.0,59.0,99.0,-0.4,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.1,0.0,N/A,31.0,46
2026-08-08 19:25:21.450,0.0,0.0,71.0,40.0,59.0,99.0,-0.4,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.1,0.0,N/A,31.0,72
2026-08-08 19:25:23.158,0.0,255.0,71.0,40.0,59.0,99.0,-0.4,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.0,0.0,N/A,31.0,72
2026-08-08 19:25:24.851,0.0,255.0,71.0,40.0,59.0,99.0,-0.4,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.1,0.0,N/A,31.0,72
2026-08-08 19:25:26.558,0.0,255.0,71.0,40.0,59.0,99.0,-0.4,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.1,0.0,N/A,31.0,72
2026-08-08 19:25:28.254,,,,,,,,,,,,,,,12.1,,N/A,,
2026-08-08 19:25:33.126,,,,,,,,,,,,,,,12.1,,N/A,,
2026-08-08 19:25:37.994,,255.0,71.0,39.0,58.0,99.0,-0.41,32.16,-100.0,-3.91,0.0,1.27,1.27,0.0,12.2,0.0,N/A,31.0,46
2026-08-08 19:25:40.056,0.0,0.0,71.0,40.0,58.0,100.0,-0.42,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.1,0.0,N/A,31.0,46
2026-08-08 19:25:41.764,0.0,0.0,71.0,40.0,59.0,100.0,-0.41,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.1,0.0,N/A,31.0,46
2026-08-08 19:25:43.476,0.0,0.0,71.0,40.0,59.0,99.0,-0.4,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.1,0.0,N/A,31.0,46
2026-08-08 19:25:45.199,0.0,0.0,71.0,40.0,59.0,100.0,-0.41,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.1,0.0,N/A,31.0,46
2026-08-08 19:25:46.908,0.0,0.0,71.0,40.0,59.0,100.0,-0.41,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.0,0.0,N/A,31.0,46
2026-08-08 19:25:48.632,0.0,0.0,71.0,40.0,59.0,100.0,-0.41,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.1,0.0,N/A,31.0,46
2026-08-08 19:25:50.341,0.0,0.0,71.0,40.0,59.0,100.0,-0.41,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.1,0.0,N/A,31.0,46
2026-08-08 19:25:52.047,0.0,0.0,71.0,40.0,59.0,100.0,-0.41,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.1,0.0,N/A,31.0,46
2026-08-08 19:25:53.741,0.0,255.0,71.0,40.0,59.0,100.0,-0.41,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.1,0.0,N/A,31.0,72
2026-08-08 19:25:55.436,0.0,255.0,71.0,40.0,59.0,100.0,-0.41,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.0,0.0,N/A,31.0,72
2026-08-08 19:25:57.130,0.0,255.0,71.0,40.0,59.0,100.0,-0.41,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.1,0.0,N/A,31.0,72
2026-08-08 19:25:58.821,0.0,255.0,71.0,40.0,59.0,100.0,-0.41,32.16,-100.0,-4.69,0.0,1.27,1.27,0.0,12.1,,N/A,,
2026-08-08 19:26:01.218,,,,,,,,,,,,,,,12.1,,N/A,,
2026-08-08 19:26:06.092,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:26:10.962,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:26:15.831,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:26:20.702,,,,,,,,,,,,,,,12.2,,N/A,,
2026-08-08 19:26:25.572,,,,,,,,,,,,,,,,,N/A,,
2026-08-08 19:26:29.113,,,,,,,,,,,,,,,,,N/A,,
